width,offset,ext_offset,repeat,status,output
6,-45,36,1,no_response,
6,-45,37,1,no_response,
6,-45,38,1,normal,000706050c030201
6,-45,39,1,normal,000706050c030201
6,-45,40,1,no_response,
6,-45,41,1,normal,000706050c030201
6,-45,42,1,normal,000706050c030201
6,-45,43,1,no_response,
6,-45,44,1,normal,000706050c030201
6,-45,45,1,normal,000706050c030201
6,-45,46,1,normal,000706050c030201
6,-45,47,1,normal,000706050c030201
6,-45,48,1,normal,000706050c030201
6,-45,49,1,no_response,
6,-45,50,1,normal,000706050c030201
6,-45,51,1,no_response,
6,-45,52,1,normal,000706050c030201
6,-45,53,1,normal,000706050c030201
6,-45,54,1,normal,000706050c030201
6,-45,55,1,no_response,
6,-45,56,1,normal,000706050c030201
6,-45,57,1,normal,000706050c030201
6,-45,58,1,normal,000706050c030201
6,-45,59,1,no_response,
6,-45,60,1,normal,000706050c030201
6,-45,61,1,no_response,
6,-45,62,1,normal,000706050c030201
6,-45,63,1,normal,000706050c030201
6,-45,64,1,normal,000706050c030201
6,-45,65,1,no_response,
6,-45,66,1,normal,000706050c030201
6,-45,67,1,normal,000706050c030201
6,-45,68,1,no_response,
6,-45,69,1,normal,000706050c030201
6,-45,70,1,normal,000706050c030201
6,-45,71,1,no_response,
6,-45,72,1,normal,000706050c030201
6,-45,73,1,no_response,
6,-45,74,1,normal,000706050c030201
6,-45,75,1,normal,000706050c030201
6,-45,76,1,normal,000706050c030201
6,-45,77,1,normal,000706050c030201
6,-45,78,1,normal,000706050c030201
6,-45,79,1,normal,000706050c030201
6,-45,80,1,normal,000706050c030201
6,-45,81,1,normal,000706050c030201
6,-45,82,1,no_response,
6,-45,83,1,normal,000706050c030201
6,-45,84,1,normal,000706050c030201
6,-45,85,1,normal,000706050c030201
6,-45,86,1,no_response,
6,-45,87,1,no_response,
6,-45,88,1,normal,000706050c030201
6,-45,89,1,no_response,
6,-45,90,1,normal,000706050c030201
6,-45,91,1,normal,000706050c030201
6,-45,92,1,normal,000706050c030201
6,-45,93,1,no_response,
6,-45,94,1,normal,000706050c030201
6,-45,95,1,no_response,
6,-45,96,1,normal,000706050c030201
6,-45,97,1,normal,000706050c030201
6,-45,98,1,no_response,
6,-45,99,1,normal,000706050c030201
6,-45,100,1,normal,000706050c030201
6,-45,101,1,normal,000706050c030201
6,-45,102,1,no_response,
6,-45,103,1,normal,000706050c030201
6,-45,104,1,normal,000706050c030201
6,-45,105,1,normal,000706050c030201
6,-45,106,1,normal,000706050c030201
6,-45,107,1,no_response,
6,-45,108,1,normal,000706050c030201
6,-45,109,1,normal,000706050c030201
6,-45,110,1,no_response,
6,-45,111,1,normal,000706050c030201
6,-45,112,1,normal,000706050c030201
6,-45,113,1,normal,000706050c030201
6,-45,114,1,normal,000706050c030201
6,-45,115,1,normal,000706050c030201
6,-45,116,1,no_response,
6,-45,117,1,normal,000706050c030201
6,-45,118,1,no_response,
6,-45,119,1,normal,000706050c030201
6,-45,120,1,no_response,
6,-45,121,1,normal,000706050c030201
6,-45,122,1,normal,000706050c030201
6,-45,123,1,no_response,
6,-45,124,1,normal,000706050c030201
6,-45,125,1,no_response,
6,-45,126,1,normal,000706050c030201
6,-45,127,1,normal,000706050c030201
6,-45,128,1,normal,000706050c030201
6,-45,129,1,no_response,
6,-45,130,1,normal,000706050c030201
6,-45,131,1,normal,000706050c030201
6,-45,132,1,no_response,
6,-45,133,1,normal,000706050c030201
6,-45,134,1,no_response,
6,-45,135,1,normal,000706050c030201
6,-45,136,1,normal,000706050c030201
6,-45,137,1,normal,000706050c030201
6,-45,138,1,normal,000706050c030201
6,-45,139,1,normal,000706050c030201
6,-45,140,1,normal,000706050c030201
6,-45,141,1,normal,000706050c030201
6,-45,142,1,no_response,
6,-45,143,1,normal,000706050c030201
6,-45,144,1,normal,000706050c030201
6,-45,145,1,normal,000706050c030201
6,-45,146,1,no_response,
6,-45,147,1,normal,000706050c030201
6,-45,148,1,no_response,
6,-45,149,1,normal,000706050c030201
6,-45,150,1,normal,000706050c030201
6,-45,151,1,normal,000706050c030201
6,-45,152,1,normal,000706050c030201
6,-45,153,1,normal,000706050c030201
6,-45,154,1,no_response,
6,-45,155,1,normal,000706050c030201
6,-45,156,1,normal,000706050c030201
6,-45,157,1,no_response,
6,-45,158,1,normal,000706050c030201
6,-45,159,1,no_response,
6,-40,0,1,normal,000706050c030201
6,-40,1,1,normal,000706050c030201
6,-40,2,1,normal,000706050c030201
6,-40,3,1,normal,000706050c030201
6,-40,4,1,normal,000706050c030201
6,-40,5,1,normal,000706050c030201
6,-40,6,1,normal,000706050c030201
6,-40,7,1,normal,000706050c030201
6,-40,8,1,normal,000706050c030201
6,-40,9,1,normal,000706050c030201
6,-40,10,1,normal,000706050c030201
6,-40,11,1,normal,000706050c030201
6,-40,12,1,normal,000706050c030201
6,-40,13,1,normal,000706050c030201
6,-40,14,1,normal,000706050c030201
6,-40,15,1,normal,000706050c030201
6,-40,16,1,normal,000706050c030201
6,-40,17,1,normal,000706050c030201
6,-40,18,1,normal,000706050c030201
6,-40,19,1,normal,000706050c030201
6,-40,20,1,normal,000706050c030201
6,-40,21,1,normal,000706050c030201
6,-40,22,1,normal,000706050c030201
6,-40,23,1,normal,000706050c030201
6,-40,24,1,normal,000706050c030201
6,-40,25,1,normal,000706050c030201
6,-40,26,1,normal,000706050c030201
6,-40,27,1,normal,000706050c030201
6,-40,28,1,normal,000706050c030201
6,-40,29,1,normal,000706050c030201
6,-40,30,1,normal,000706050c030201
6,-40,31,1,normal,000706050c030201
6,-40,32,1,normal,000706050c030201
6,-40,33,1,normal,000706050c030201
6,-40,34,1,normal,000706050c030201
6,-40,35,1,normal,000706050c030201
6,-40,36,1,normal,000706050c030201
6,-40,37,1,normal,000706050c030201
6,-40,38,1,normal,000706050c030201
6,-40,39,1,normal,000706050c030201
6,-40,40,1,normal,000706050c030201
6,-40,41,1,normal,000706050c030201
6,-40,42,1,normal,000706050c030201
6,-40,43,1,normal,000706050c030201
6,-40,44,1,normal,000706050c030201
6,-40,45,1,normal,000706050c030201
6,-40,46,1,normal,000706050c030201
6,-40,47,1,normal,000706050c030201
6,-40,48,1,normal,000706050c030201
6,-40,49,1,normal,000706050c030201
6,-40,50,1,normal,000706050c030201
6,-40,51,1,normal,000706050c030201
6,-40,52,1,normal,000706050c030201
6,-40,53,1,normal,000706050c030201
6,-40,54,1,normal,000706050c030201
6,-40,55,1,normal,000706050c030201
6,-40,56,1,normal,000706050c030201
6,-40,57,1,normal,000706050c030201
6,-40,58,1,normal,000706050c030201
6,-40,59,1,normal,000706050c030201
6,-40,60,1,normal,000706050c030201
6,-40,61,1,normal,000706050c030201
6,-40,62,1,normal,000706050c030201
6,-40,63,1,normal,000706050c030201
6,-40,64,1,normal,000706050c030201
6,-40,65,1,normal,000706050c030201
6,-40,66,1,normal,000706050c030201
6,-40,67,1,normal,000706050c030201
6,-40,68,1,normal,000706050c030201
6,-40,69,1,normal,000706050c030201
6,-40,70,1,normal,000706050c030201
6,-40,71,1,normal,000706050c030201
6,-40,72,1,normal,000706050c030201
6,-40,73,1,normal,000706050c030201
6,-40,74,1,normal,000706050c030201
6,-40,75,1,normal,000706050c030201
6,-40,76,1,normal,000706050c030201
6,-40,77,1,normal,000706050c030201
6,-40,78,1,normal,000706050c030201
6,-40,79,1,normal,000706050c030201
6,-40,80,1,normal,000706050c030201
6,-40,81,1,normal,000706050c030201
6,-40,82,1,normal,000706050c030201
6,-40,83,1,normal,000706050c030201
6,-40,84,1,normal,000706050c030201
6,-40,85,1,normal,000706050c030201
6,-40,86,1,normal,000706050c030201
6,-40,87,1,normal,000706050c030201
6,-40,88,1,normal,000706050c030201
6,-40,89,1,normal,000706050c030201
6,-40,90,1,normal,000706050c030201
6,-40,91,1,normal,000706050c030201
6,-40,92,1,normal,000706050c030201
6,-40,93,1,normal,000706050c030201
6,-40,94,1,normal,000706050c030201
6,-40,95,1,normal,000706050c030201
6,-40,96,1,normal,000706050c030201
6,-40,97,1,normal,000706050c030201
6,-40,98,1,normal,000706050c030201
6,-40,99,1,normal,000706050c030201
6,-40,100,1,normal,000706050c030201
6,-40,101,1,normal,000706050c030201
6,-40,102,1,normal,000706050c030201
6,-40,103,1,normal,000706050c030201
6,-40,104,1,normal,000706050c030201
6,-40,105,1,normal,000706050c030201
6,-40,106,1,normal,000706050c030201
6,-40,107,1,normal,000706050c030201
6,-40,108,1,normal,000706050c030201
6,-40,109,1,normal,000706050c030201
6,-40,110,1,normal,000706050c030201
6,-40,111,1,normal,000706050c030201
6,-40,112,1,normal,000706050c030201
6,-40,113,1,normal,000706050c030201
6,-40,114,1,normal,000706050c030201
6,-40,115,1,normal,000706050c030201
6,-40,116,1,normal,000706050c030201
6,-40,117,1,normal,000706050c030201
6,-40,118,1,normal,000706050c030201
6,-40,119,1,normal,000706050c030201
6,-40,120,1,normal,000706050c030201
6,-40,121,1,normal,000706050c030201
6,-40,122,1,normal,000706050c030201
6,-40,123,1,normal,000706050c030201
6,-40,124,1,normal,000706050c030201
6,-40,125,1,normal,000706050c030201
6,-40,126,1,normal,000706050c030201
6,-40,127,1,normal,000706050c030201
6,-40,128,1,normal,000706050c030201
6,-40,129,1,normal,000706050c030201
6,-40,130,1,normal,000706050c030201
6,-40,131,1,normal,000706050c030201
6,-40,132,1,normal,000706050c030201
6,-40,133,1,normal,000706050c030201
6,-40,134,1,normal,000706050c030201
6,-40,135,1,normal,000706050c030201
6,-40,136,1,normal,000706050c030201
6,-40,137,1,normal,000706050c030201
6,-40,138,1,normal,000706050c030201
6,-40,139,1,normal,000706050c030201
6,-40,140,1,normal,000706050c030201
6,-40,141,1,normal,000706050c030201
6,-40,142,1,normal,000706050c030201
6,-40,143,1,normal,000706050c030201
6,-40,144,1,normal,000706050c030201
6,-40,145,1,normal,000706050c030201
6,-40,146,1,normal,000706050c030201
6,-40,147,1,normal,000706050c030201
6,-40,148,1,normal,000706050c030201
6,-40,149,1,normal,000706050c030201
6,-40,150,1,normal,000706050c030201
6,-40,151,1,normal,000706050c030201
6,-40,152,1,normal,000706050c030201
6,-40,153,1,normal,000706050c030201
6,-40,154,1,normal,000706050c030201
6,-40,155,1,normal,000706050c030201
6,-40,156,1,normal,000706050c030201
6,-40,157,1,normal,000706050c030201
6,-40,158,1,normal,000706050c030201
6,-40,159,1,normal,000706050c030201
6,-35,0,1,normal,000706050c030201
6,-35,1,1,normal,000706050c030201
6,-35,2,1,normal,000706050c030201
6,-35,3,1,normal,000706050c030201
6,-35,4,1,normal,000706050c030201
6,-35,5,1,normal,000706050c030201
6,-35,6,1,normal,000706050c030201
6,-35,7,1,normal,000706050c030201
6,-35,8,1,normal,000706050c030201
6,-35,9,1,normal,000706050c030201
6,-35,10,1,normal,000706050c030201
6,-35,11,1,normal,000706050c030201
6,-35,12,1,normal,000706050c030201
6,-35,13,1,normal,000706050c030201
6,-35,14,1,normal,000706050c030201
6,-35,15,1,normal,000706050c030201
6,-35,16,1,normal,000706050c030201
6,-35,17,1,normal,000706050c030201
6,-35,18,1,normal,000706050c030201
6,-35,19,1,normal,000706050c030201
6,-35,20,1,normal,000706050c030201
6,-35,21,1,normal,000706050c030201
6,-35,22,1,normal,000706050c030201
6,-35,23,1,normal,000706050c030201
6,-35,24,1,normal,000706050c030201
6,-35,25,1,normal,000706050c030201
6,-35,26,1,normal,000706050c030201
6,-35,27,1,normal,000706050c030201
6,-35,28,1,normal,000706050c030201
6,-35,29,1,normal,000706050c030201
6,-35,30,1,normal,000706050c030201
6,-35,31,1,normal,000706050c030201
6,-35,32,1,normal,000706050c030201
6,-35,33,1,normal,000706050c030201
6,-35,34,1,normal,000706050c030201
6,-35,35,1,normal,000706050c030201
6,-35,36,1,normal,000706050c030201
6,-35,37,1,normal,000706050c030201
6,-35,38,1,normal,000706050c030201
6,-35,39,1,normal,000706050c030201
6,-35,40,1,normal,000706050c030201
6,-35,41,1,normal,000706050c030201
6,-35,42,1,normal,000706050c030201
6,-35,43,1,normal,000706050c030201
6,-35,44,1,normal,000706050c030201
6,-35,45,1,normal,000706050c030201
6,-35,46,1,normal,000706050c030201
6,-35,47,1,normal,000706050c030201
6,-35,48,1,normal,000706050c030201
6,-35,49,1,normal,000706050c030201
6,-35,50,1,normal,000706050c030201
6,-35,51,1,normal,000706050c030201
6,-35,52,1,normal,000706050c030201
6,-35,53,1,normal,000706050c030201
6,-35,54,1,normal,000706050c030201
6,-35,55,1,normal,000706050c030201
6,-35,56,1,normal,000706050c030201
6,-35,57,1,normal,000706050c030201
6,-35,58,1,normal,000706050c030201
6,-35,59,1,normal,000706050c030201
6,-35,60,1,normal,000706050c030201
6,-35,61,1,normal,000706050c030201
6,-35,62,1,normal,000706050c030201
6,-35,63,1,normal,000706050c030201
6,-35,64,1,normal,000706050c030201
6,-35,65,1,normal,000706050c030201
6,-35,66,1,normal,000706050c030201
6,-35,67,1,normal,000706050c030201
6,-35,68,1,normal,000706050c030201
6,-35,69,1,normal,000706050c030201
6,-35,70,1,normal,000706050c030201
6,-35,71,1,normal,000706050c030201
6,-35,72,1,normal,000706050c030201
6,-35,73,1,normal,000706050c030201
6,-35,74,1,normal,000706050c030201
6,-35,75,1,normal,000706050c030201
6,-35,76,1,normal,000706050c030201
6,-35,77,1,normal,000706050c030201
6,-35,78,1,normal,000706050c030201
6,-35,79,1,normal,000706050c030201
6,-35,80,1,normal,000706050c030201
6,-35,81,1,normal,000706050c030201
6,-35,82,1,normal,000706050c030201
6,-35,83,1,normal,000706050c030201
6,-35,84,1,normal,000706050c030201
6,-35,85,1,normal,000706050c030201
6,-35,86,1,normal,000706050c030201
6,-35,87,1,normal,000706050c030201
6,-35,88,1,normal,000706050c030201
6,-35,89,1,normal,000706050c030201
6,-35,90,1,normal,000706050c030201
6,-35,91,1,normal,000706050c030201
6,-35,92,1,normal,000706050c030201
6,-35,93,1,normal,000706050c030201
6,-35,94,1,normal,000706050c030201
6,-35,95,1,normal,000706050c030201
6,-35,96,1,normal,000706050c030201
6,-35,97,1,normal,000706050c030201
6,-35,98,1,normal,000706050c030201
6,-35,99,1,normal,000706050c030201
6,-35,100,1,normal,000706050c030201
6,-35,101,1,normal,000706050c030201
6,-35,102,1,normal,000706050c030201
6,-35,103,1,normal,000706050c030201
6,-35,104,1,normal,000706050c030201
6,-35,105,1,normal,000706050c030201
6,-35,106,1,normal,000706050c030201
6,-35,107,1,normal,000706050c030201
6,-35,108,1,normal,000706050c030201
6,-35,109,1,normal,000706050c030201
6,-35,110,1,normal,000706050c030201
6,-35,111,1,normal,000706050c030201
6,-35,112,1,normal,000706050c030201
6,-35,113,1,normal,000706050c030201
6,-35,114,1,normal,000706050c030201
6,-35,115,1,normal,000706050c030201
6,-35,116,1,normal,000706050c030201
6,-35,117,1,normal,000706050c030201
6,-35,118,1,normal,000706050c030201
6,-35,119,1,normal,000706050c030201
6,-35,120,1,normal,000706050c030201
6,-35,121,1,normal,000706050c030201
6,-35,122,1,normal,000706050c030201
6,-35,123,1,normal,000706050c030201
6,-35,124,1,normal,000706050c030201
6,-35,125,1,normal,000706050c030201
6,-35,126,1,normal,000706050c030201
6,-35,127,1,normal,000706050c030201
6,-35,128,1,normal,000706050c030201
6,-35,129,1,normal,000706050c030201
6,-35,130,1,normal,000706050c030201
6,-35,131,1,normal,000706050c030201
6,-35,132,1,normal,000706050c030201
6,-35,133,1,normal,000706050c030201
6,-35,134,1,normal,000706050c030201
6,-35,135,1,normal,000706050c030201
6,-35,136,1,normal,000706050c030201
6,-35,137,1,normal,000706050c030201
6,-35,138,1,normal,000706050c030201
6,-35,139,1,normal,000706050c030201
6,-35,140,1,normal,000706050c030201
6,-35,141,1,normal,000706050c030201
6,-35,142,1,normal,000706050c030201
6,-35,143,1,normal,000706050c030201
6,-35,144,1,normal,000706050c030201
6,-35,145,1,normal,000706050c030201
6,-35,146,1,normal,000706050c030201
6,-35,147,1,normal,000706050c030201
6,-35,148,1,normal,000706050c030201
6,-35,149,1,normal,000706050c030201
6,-35,150,1,normal,000706050c030201
6,-35,151,1,normal,000706050c030201
6,-35,152,1,normal,000706050c030201
6,-35,153,1,normal,000706050c030201
6,-35,154,1,normal,000706050c030201
6,-35,155,1,normal,000706050c030201
6,-35,156,1,normal,000706050c030201
6,-35,157,1,normal,000706050c030201
6,-35,158,1,normal,000706050c030201
6,-35,159,1,normal,000706050c030201
6,-30,0,1,normal,000706050c030201
6,-30,1,1,normal,000706050c030201
6,-30,2,1,normal,000706050c030201
6,-30,3,1,normal,000706050c030201
6,-30,4,1,normal,000706050c030201
6,-30,5,1,normal,000706050c030201
6,-30,6,1,normal,000706050c030201
6,-30,7,1,normal,000706050c030201
6,-30,8,1,normal,000706050c030201
6,-30,9,1,normal,000706050c030201
6,-30,10,1,normal,000706050c030201
6,-30,11,1,normal,000706050c030201
6,-30,12,1,normal,000706050c030201
6,-30,13,1,normal,000706050c030201
6,-30,14,1,normal,000706050c030201
6,-30,15,1,normal,000706050c030201
6,-30,16,1,normal,000706050c030201
6,-30,17,1,normal,000706050c030201
6,-30,18,1,normal,000706050c030201
6,-30,19,1,normal,000706050c030201
6,-30,20,1,normal,000706050c030201
6,-30,21,1,normal,000706050c030201
6,-30,22,1,normal,000706050c030201
6,-30,23,1,normal,000706050c030201
6,-30,24,1,normal,000706050c030201
6,-30,25,1,normal,000706050c030201
6,-30,26,1,normal,000706050c030201
6,-30,27,1,normal,000706050c030201
6,-30,28,1,normal,000706050c030201
6,-30,29,1,normal,000706050c030201
6,-30,30,1,normal,000706050c030201
6,-30,31,1,normal,000706050c030201
6,-30,32,1,normal,000706050c030201
6,-30,33,1,normal,000706050c030201
6,-30,34,1,normal,000706050c030201
6,-30,35,1,normal,000706050c030201
6,-30,36,1,normal,000706050c030201
6,-30,37,1,normal,000706050c030201
6,-30,38,1,normal,000706050c030201
6,-30,39,1,normal,000706050c030201
6,-30,40,1,normal,000706050c030201
6,-30,41,1,normal,000706050c030201
6,-30,42,1,normal,000706050c030201
6,-30,43,1,normal,000706050c030201
6,-30,44,1,normal,000706050c030201
6,-30,45,1,normal,000706050c030201
6,-30,46,1,normal,000706050c030201
6,-30,47,1,normal,000706050c030201
6,-30,48,1,normal,000706050c030201
6,-30,49,1,normal,000706050c030201
6,-30,50,1,normal,000706050c030201
6,-30,51,1,normal,000706050c030201
6,-30,52,1,normal,000706050c030201
6,-30,53,1,normal,000706050c030201
6,-30,54,1,normal,000706050c030201
6,-30,55,1,normal,000706050c030201
6,-30,56,1,normal,000706050c030201
6,-30,57,1,normal,000706050c030201
6,-30,58,1,normal,000706050c030201
6,-30,59,1,normal,000706050c030201
6,-30,60,1,normal,000706050c030201
6,-30,61,1,normal,000706050c030201
6,-30,62,1,normal,000706050c030201
6,-30,63,1,normal,000706050c030201
6,-30,64,1,normal,000706050c030201
6,-30,65,1,normal,000706050c030201
6,-30,66,1,normal,000706050c030201
6,-30,67,1,normal,000706050c030201
6,-30,68,1,normal,000706050c030201
6,-30,69,1,normal,000706050c030201
6,-30,70,1,normal,000706050c030201
6,-30,71,1,normal,000706050c030201
6,-30,72,1,normal,000706050c030201
6,-30,73,1,normal,000706050c030201
6,-30,74,1,normal,000706050c030201
6,-30,75,1,normal,000706050c030201
6,-30,76,1,normal,000706050c030201
6,-30,77,1,normal,000706050c030201
6,-30,78,1,normal,000706050c030201
6,-30,79,1,normal,000706050c030201
6,-30,80,1,normal,000706050c030201
6,-30,81,1,normal,000706050c030201
6,-30,82,1,normal,000706050c030201
6,-30,83,1,normal,000706050c030201
6,-30,84,1,normal,000706050c030201
6,-30,85,1,normal,000706050c030201
6,-30,86,1,normal,000706050c030201
6,-30,87,1,normal,000706050c030201
6,-30,88,1,normal,000706050c030201
6,-30,89,1,normal,000706050c030201
6,-30,90,1,normal,000706050c030201
6,-30,91,1,normal,000706050c030201
6,-30,92,1,normal,000706050c030201
6,-30,93,1,normal,000706050c030201
6,-30,94,1,normal,000706050c030201
6,-30,95,1,normal,000706050c030201
6,-30,96,1,normal,000706050c030201
6,-30,97,1,normal,000706050c030201
6,-30,98,1,normal,000706050c030201
6,-30,99,1,normal,000706050c030201
6,-30,100,1,normal,000706050c030201
6,-30,101,1,normal,000706050c030201
6,-30,102,1,normal,000706050c030201
6,-30,103,1,normal,000706050c030201
6,-30,104,1,normal,000706050c030201
6,-30,105,1,normal,000706050c030201
6,-30,106,1,normal,000706050c030201
6,-30,107,1,normal,000706050c030201
6,-30,108,1,normal,000706050c030201
6,-30,109,1,normal,000706050c030201
6,-30,110,1,normal,000706050c030201
6,-30,111,1,normal,000706050c030201
6,-30,112,1,normal,000706050c030201
6,-30,113,1,normal,000706050c030201
6,-30,114,1,normal,000706050c030201
6,-30,115,1,normal,000706050c030201
6,-30,116,1,normal,000706050c030201
6,-30,117,1,normal,000706050c030201
6,-30,118,1,normal,000706050c030201
6,-30,119,1,normal,000706050c030201
6,-30,120,1,normal,000706050c030201
6,-30,121,1,normal,000706050c030201
6,-30,122,1,normal,000706050c030201
6,-30,123,1,normal,000706050c030201
6,-30,124,1,normal,000706050c030201
6,-30,125,1,normal,000706050c030201
6,-30,126,1,normal,000706050c030201
6,-30,127,1,normal,000706050c030201
6,-30,128,1,normal,000706050c030201
6,-30,129,1,normal,000706050c030201
6,-30,130,1,normal,000706050c030201
6,-30,131,1,normal,000706050c030201
6,-30,132,1,normal,000706050c030201
6,-30,133,1,normal,000706050c030201
6,-30,134,1,normal,000706050c030201
6,-30,135,1,normal,000706050c030201
6,-30,136,1,normal,000706050c030201
6,-30,137,1,normal,000706050c030201
6,-30,138,1,normal,000706050c030201
6,-30,139,1,normal,000706050c030201
6,-30,140,1,normal,000706050c030201
6,-30,141,1,normal,000706050c030201
6,-30,142,1,normal,000706050c030201
6,-30,143,1,normal,000706050c030201
6,-30,144,1,normal,000706050c030201
6,-30,145,1,normal,000706050c030201
6,-30,146,1,normal,000706050c030201
6,-30,147,1,normal,000706050c030201
6,-30,148,1,normal,000706050c030201
6,-30,149,1,normal,000706050c030201
6,-30,150,1,normal,000706050c030201
6,-30,151,1,normal,000706050c030201
6,-30,152,1,normal,000706050c030201
6,-30,153,1,normal,000706050c030201
6,-30,154,1,normal,000706050c030201
6,-30,155,1,normal,000706050c030201
6,-30,156,1,normal,000706050c030201
6,-30,157,1,normal,000706050c030201
6,-30,158,1,normal,000706050c030201
6,-30,159,1,normal,000706050c030201
6,-25,0,1,normal,000706050c030201
6,-25,1,1,normal,000706050c030201
6,-25,2,1,normal,000706050c030201
6,-25,3,1,normal,000706050c030201
6,-25,4,1,normal,000706050c030201
6,-25,5,1,normal,000706050c030201
6,-25,6,1,normal,000706050c030201
6,-25,7,1,normal,000706050c030201
6,-25,8,1,normal,000706050c030201
6,-25,9,1,normal,000706050c030201
6,-25,10,1,normal,000706050c030201
6,-25,11,1,normal,000706050c030201
6,-25,12,1,normal,000706050c030201
6,-25,13,1,normal,000706050c030201
6,-25,14,1,normal,000706050c030201
6,-25,15,1,normal,000706050c030201
6,-25,16,1,normal,000706050c030201
6,-25,17,1,normal,000706050c030201
6,-25,18,1,normal,000706050c030201
6,-25,19,1,normal,000706050c030201
6,-25,20,1,normal,000706050c030201
6,-25,21,1,normal,000706050c030201
6,-25,22,1,normal,000706050c030201
6,-25,23,1,normal,000706050c030201
6,-25,24,1,normal,000706050c030201
6,-25,25,1,normal,000706050c030201
6,-25,26,1,normal,000706050c030201
6,-25,27,1,normal,000706050c030201
6,-25,28,1,normal,000706050c030201
6,-25,29,1,normal,000706050c030201
6,-25,30,1,normal,000706050c030201
6,-25,31,1,normal,000706050c030201
6,-25,32,1,normal,000706050c030201
6,-25,33,1,normal,000706050c030201
6,-25,34,1,normal,000706050c030201
6,-25,35,1,normal,000706050c030201
6,-25,36,1,normal,000706050c030201
6,-25,37,1,normal,000706050c030201
6,-25,38,1,normal,000706050c030201
6,-25,39,1,normal,000706050c030201
6,-25,40,1,normal,000706050c030201
6,-25,41,1,normal,000706050c030201
6,-25,42,1,normal,000706050c030201
6,-25,43,1,normal,000706050c030201
6,-25,44,1,normal,000706050c030201
6,-25,45,1,normal,000706050c030201
6,-25,46,1,normal,000706050c030201
6,-25,47,1,normal,000706050c030201
6,-25,48,1,normal,000706050c030201
6,-25,49,1,normal,000706050c030201
6,-25,50,1,normal,000706050c030201
6,-25,51,1,normal,000706050c030201
6,-25,52,1,normal,000706050c030201
6,-25,53,1,normal,000706050c030201
6,-25,54,1,normal,000706050c030201
6,-25,55,1,normal,000706050c030201
6,-25,56,1,normal,000706050c030201
6,-25,57,1,normal,000706050c030201
6,-25,58,1,normal,000706050c030201
6,-25,59,1,normal,000706050c030201
6,-25,60,1,normal,000706050c030201
6,-25,61,1,normal,000706050c030201
6,-25,62,1,normal,000706050c030201
6,-25,63,1,normal,000706050c030201
6,-25,64,1,normal,000706050c030201
6,-25,65,1,normal,000706050c030201
6,-25,66,1,normal,000706050c030201
6,-25,67,1,normal,000706050c030201
6,-25,68,1,normal,000706050c030201
6,-25,69,1,normal,000706050c030201
6,-25,70,1,normal,000706050c030201
6,-25,71,1,normal,000706050c030201
6,-25,72,1,normal,000706050c030201
6,-25,73,1,normal,000706050c030201
6,-25,74,1,normal,000706050c030201
6,-25,75,1,normal,000706050c030201
6,-25,76,1,normal,000706050c030201
6,-25,77,1,normal,000706050c030201
6,-25,78,1,normal,000706050c030201
6,-25,79,1,normal,000706050c030201
6,-25,80,1,normal,000706050c030201
6,-25,81,1,normal,000706050c030201
6,-25,82,1,normal,000706050c030201
6,-25,83,1,normal,000706050c030201
6,-25,84,1,normal,000706050c030201
6,-25,85,1,normal,000706050c030201
6,-25,86,1,normal,000706050c030201
6,-25,87,1,normal,000706050c030201
6,-25,88,1,normal,000706050c030201
6,-25,89,1,normal,000706050c030201
6,-25,90,1,normal,000706050c030201
6,-25,91,1,normal,000706050c030201
6,-25,92,1,normal,000706050c030201
6,-25,93,1,normal,000706050c030201
6,-25,94,1,normal,000706050c030201
6,-25,95,1,normal,000706050c030201
6,-25,96,1,normal,000706050c030201
6,-25,97,1,normal,000706050c030201
6,-25,98,1,normal,000706050c030201
6,-25,99,1,normal,000706050c030201
6,-25,100,1,normal,000706050c030201
6,-25,101,1,normal,000706050c030201
6,-25,102,1,normal,000706050c030201
6,-25,103,1,normal,000706050c030201
6,-25,104,1,normal,000706050c030201
6,-25,105,1,normal,000706050c030201
6,-25,106,1,normal,000706050c030201
6,-25,107,1,normal,000706050c030201
6,-25,108,1,normal,000706050c030201
6,-25,109,1,normal,000706050c030201
6,-25,110,1,normal,000706050c030201
6,-25,111,1,normal,000706050c030201
6,-25,112,1,normal,000706050c030201
6,-25,113,1,normal,000706050c030201
6,-25,114,1,normal,000706050c030201
6,-25,115,1,normal,000706050c030201
6,-25,116,1,normal,000706050c030201
6,-25,117,1,normal,000706050c030201
6,-25,118,1,normal,000706050c030201
6,-25,119,1,normal,000706050c030201
6,-25,120,1,normal,000706050c030201
6,-25,121,1,normal,000706050c030201
6,-25,122,1,normal,000706050c030201
6,-25,123,1,normal,000706050c030201
6,-25,124,1,normal,000706050c030201
6,-25,125,1,normal,000706050c030201
6,-25,126,1,normal,000706050c030201
6,-25,127,1,normal,000706050c030201
6,-25,128,1,normal,000706050c030201
6,-25,129,1,normal,000706050c030201
6,-25,130,1,normal,000706050c030201
6,-25,131,1,normal,000706050c030201
6,-25,132,1,normal,000706050c030201
6,-25,133,1,normal,000706050c030201
6,-25,134,1,normal,000706050c030201
6,-25,135,1,normal,000706050c030201
6,-25,136,1,normal,000706050c030201
6,-25,137,1,normal,000706050c030201
6,-25,138,1,normal,000706050c030201
6,-25,139,1,normal,000706050c030201
6,-25,140,1,normal,000706050c030201
