trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
464,-10,14,64,5,fault,b65f3f9a,0d17a191879859be16e40b2dd25c1d70,0x91a1170d,0xbe599887,0x2d0be416,0x701d5cd2,344726aab4cf36a7,0d17a191b4cf36a7,4,0;1;2;3,39;50;87;3b
465,-10,14,64,5,fault,aeaed220,507e2d6e4a7e2cefc7ad2386888195e4,0x6e2d7e50,0xef2c7e4a,0x8623adc7,0xe4958188,a6aed6c4acaed6c4,507e2d6eacaed6c4,4,0;1;2;3,f6;d0;fb;aa
466,-10,14,64,5,fault,7fa59dd4,3117b3a8af01422e409b109e511b3e38,0xa8b31731,0x2e4201af,0x9e109b40,0x383e1b51,7ea49ffc6ea4bf7a,3117b3a86ea4bf7a,4,0;1;2;3,4f;b3;2c;54
467,-10,14,64,5,fault,517e1b65,5f7853323fff943e0376da7ceb4712d5,0x3253785f,0x3e94ff3f,0x7cda7603,0xd51247eb,7a390b711a38cb79,5f7853321a38cb79,4,0;1;2;3,25;41;58;43
468,-10,14,64,5,fault,c50fa3e8,2d66bccd19903f47cdf379d48d2aea8f,0xcdbc662d,0x473f9019,0xd479f3cd,0x8fea2a8d,cc0f89efccdf0ae5,2d66bccdccdf0ae5,4,0;1;2;3,e1;69;35;22
469,-10,14,64,5,fault,0594f9fc,eb653cc2b04192399d2664ed8a568cf5,0xc23c65eb,0x399241b0,0xed64269d,0xf58c568a,85d479cd96f4d1d5,eb653cc296f4d1d5,4,0;1;2;3,6e;b1;45;0f
470,-10,14,64,5,fault,ba531d52,5d1ede3378d5a1a8ec9a55ae93748c32,0x33de1e5d,0xa8a1d578,0xae559aec,0x328c7493,aa079d728fcdc4ea,5d1ede338fcdc4ea,4,0;1;2;3,f7;19;43;41
471,-10,14,64,5,fault,6909478b,a4602b7bf2b0805edbcaabbee1f082e1,0x7b2b60a4,0x5e80b0f2,0xbeabcadb,0xe182f0e1,89b9c7cb9ba9eece,a4602b7b9ba9eece,4,0;1;2;3,2d;d9;ec;b0
472,-10,14,64,5,fault,0e742286,7e9074aeaf2dda168f0db41c0961a629,0xae74907e,0x16da2daf,0x1cb40d8f,0x29a66109,0755a0868779a2b6,7e9074ae8779a2b6,4,0;1;2;3,79;c5;d4;28
473,-10,14,64,5,fault,c41bc7b9,dbf659ec9982e12e312dc98863ebc2e2,0xec59f6db,0x2ee18299,0x88c92d31,0xe2c2eb63,c599079b87dd0fd9,dbf659ec87dd0fd9,4,0;1;2;3,1e;6f;5e;77
474,-10,14,64,5,fault,701a409c,42e860e37f0cda51c5449448ef14ca54,0xe360e842,0x51da0c7f,0x489444c5,0x54ca14ef,1f1e8acc375e90dc,42e860e3375e90dc,4,0;1;2;3,5d;f6;ea;2f
475,-10,14,64,5,fault,a5cf5fbd,fe251384e641562da53f69d14901ff8f,0x841325fe,0x2d5641e6,0xd1693fa5,0x8fff0149,e5ce09b0edea0db8,fe251384edea0db8,4,0;1;2;3,1b;eb;1a;34
476,-10,14,64,5,fault,6dc365e4,e05a4ac39f3b86bbdafd3f7d325a7252,0xc34a5ae0,0xbb863b9f,0x7d3ffdda,0x52725a32,7fd967f617f82bde,e05a4ac317f82bde,4,0;1;2;3,9f;83;2d;35
477,-10,14,64,5,fault,660e68d5,c9d6c349326b2823b325b341ef603db2,0x49c3d6c9,0x23286b32,0x41b325b3,0xb23d60ef,446e40f71c6bca95,c9d6c3491c6bca95,4,0;1;2;3,8d;b8;83;be
478,-10,14,64,5,fault,56fd0731,9ea2bf69945696727d72203a1ca30afd,0x69bfa29e,0x72965694,0x3a20727d,0xfd0aa31c,42ff0541422f2d42,9ea2bf69422f2d42,4,0;1;2;3,dc;5d;ba;28
479,-10,14,64,5,fault,2b16c193,f6dd47337b4eb303b4167bc708926324,0x3347ddf6,0x03b34e7b,0xc77b16b4,0x24639208,2314e293af94f2b3,f6dd4733af94f2b3,4,0;1;2;3,d5;c9;a5;a0
480,-10,14,64,5,fault,7ff35aab,8dfce7015e02141dd88b70800345dfdc,0x01e7fc8d,0x1d14025e,0x80708bd8,0xdcdf4503,7df34eb7ae3dedab,8dfce701ae3dedab,4,0;1;2;3,f0;0f;a9;b6
481,-10,14,64,5,fault,e80bbd95,db65d3dd897bfa784fd4f1e675479d50,0xddd365db,0x78fa7b89,0xe6f1d44f,0x509d4775,e94825c5fb5a0d61,db65d3ddfb5a0d61,4,0;1;2;3,32;2d;f6;18
482,-10,14,64,5,fault,89606428,633efa9593684eb8572fcec942c1c72e,0x95fa3e63,0xb84e6893,0xc9ce2f57,0x2ec7c142,8b2022009b662225,633efa959b662225,4,0;1;2;3,e8;1e;d8;95
483,-10,14,64,5,fault,38d6d886,2c167ac56aebe089cf12f4db1ded8441,0xc57a162c,0x89e0eb6a,0xdbf412cf,0x4184ed1d,303f588772c2488f,2c167ac572c2488f,4,0;1;2;3,1c;29;22;42
484,-10,14,64,5,fault,457d5473,d60bce414e332a68a212aa670673abd2,0x41ce0bd6,0x682a334e,0x67aa12a2,0xd2ab7306,434e7e33c36e7e12,d60bce41c36e7e12,4,0;1;2;3,95;45;b0;72
485,-10,14,64,5,fault,1a6a0e28,7ca3ea2707f91484ebde8a3a7b784462,0x27eaa37c,0x8414f907,0x3a8adeeb,0x6244787b,19120a280910c428,7ca3ea270910c428,4,0;1;2;3,65;b1;e0;0f
486,-10,14,64,5,fault,69e87452,9a7f3a3c736fb05f9866626871b7d11f,0x3c3a7f9a,0x5fb06f73,0x68626698,0x1fd1b771,18cfe44df1df662e,9a7f3a3cf1df662e,4,0;1;2;3,82;b0;de;71
487,-10,14,64,5,fault,71a1947c,2f41a7cbc9c03c43e1740fa1e48f45d0,0xcba7412f,0x433cc0c9,0xa10f74e1,0xd0458fe4,b121903cb5a09a3c,2f41a7cbb5a09a3c,4,0;1;2;3,9e;60;37;f7
488,-10,14,64,5,fault,eec72eba,ad29f9bb79b049e1338caff2bdd6b9da,0xbbf929ad,0xe149b079,0xf2af8c33,0xdab9d6bd,d757277a534f3772,ad29f9bb534f3772,4,0;1;2;3,7a;7e;de;c1
489,-10,14,64,5,fault,e0014032,ec0dbca223d80a68456276a3ed7dc3b0,0xa2bc0dec,0x680ad823,0xa3766245,0xb0c37ded,c1594212494cf610,ec0dbca2494cf610,4,0;1;2;3,2d;54;fe;b0
490,-10,14,64,5,fault,44caaa31,39d04aab8a16a79e7c8f027c465c75e2,0xab4ad039,0x9ea7168a,0x7c028f7c,0xe2755c46,46de8fb3741ceaa7,39d04aab741ceaa7,4,0;1;2;3,7f;0e;c5;18
491,-10,14,64,5,fault,9178a7e7,008d297ca8b79dfccb035f1a1fa1d0f7,0x7c298d00,0xfc9db7a8,0x1a5f03cb,0xf7d0a11f,99d9371319fbb393,008d297c19fbb393,4,0;1;2;3,99;54;1e;6f
492,-10,14,64,5,fault,19feb819,4c3e799fc89a8e38beafd8a9b5f57595,0x9f793e4c,0x388e9ac8,0xa9d8afbe,0x9575f5b5,996ebc09996e192d,4c3e799f996e192d,4,0;1;2;3,d5;50;c5;96
493,-10,14,64,5,fault,63e0ac0e,c32960e72f1685d547cc6f5106c22230,0xe76029c3,0xd585162f,0x516fcc47,0x3022c206,65e2ac1e25ece93e,c32960e725ece93e,4,0;1;2;3,a6;cb;cc;f9
494,-10,14,64,5,fault,e48195a7,62d14036a79db27f490c32005f9cde97,0x3640d162,0x7fb29da7,0x00320c49,0x97de9c5f,e31d07b0e71de7b1,62d14036e71de7b1,4,0;1;2;3,81;cc;47;86
495,-10,14,64,5,fault,482a855d,ef222b9268a86008be2f6e93b4d3f329,0x922b22ef,0x0860a868,0x936e2fbe,0x29f3d3b4,68aae5556a22eccf,ef222b926a22eccf,4,0;1;2;3,87;88;ce;c7
496,-10,14,64,5,fault,df7aa2a0,1b94141793e363fe09c20f3ff0e31009,0x1714941b,0xfe63e393,0x3f0fc209,0x0910e3f0,4f99a2a8c7b8b588,1b941417c7b8b588,4,0;1;2;3,54;0d;b6;bf
497,-10,14,64,5,fault,5e8b7238,9182e96efb319d0344463b6ef1192e36,0x6ee98291,0x039d31fb,0x6e3b4644,0x362e19f1,af9a7e3a8f896a72,9182e96e8f896a72,4,0;1;2;3,3e;18;97;54
498,-10,14,64,5,fault,d151feff,09aca37e449324cceb529b680a7ad42a,0x7ea3ac09,0xcc249344,0x689b52eb,0x2ad47a0a,d143faf7906bfdf5,09aca37e906bfdf5,4,0;1;2;3,d8;ef;59;89
499,-10,14,64,5,fault,63485230,2a0283c4daa16a6cb7d4a1c3056fb054,0xc483022a,0x6c6aa1da,0xc3a1d4b7,0x54b06f05,63697274d3ca73f4,2a0283c4d3ca73f4,4,0;1;2;3,49;6b;f1;b0
500,-10,14,64,5,fault,5a546575,027e64cdff67e5ee41415877cc8e5e9c,0xcd647e02,0xeee567ff,0x77584141,0x9c5e8ecc,965221f91b5b21da,027e64cd1b5b21da,4,0;1;2;3,94;2c;45;34
501,-10,14,64,5,fault,056b3f44,f43da96ae988914e4d5193264a904050,0x6aa93df4,0x4e9188e9,0x2693514d,0x5040904a,4deb3f04486a2f20,f43da96a486a2f20,4,0;1;2;3,b9;d6;96;6e
502,-10,14,64,5,fault,47df66aa,8d7a7007e04c589947ff30e090203cfa,0x07707a8d,0x99584ce0,0xe030ff47,0xfa3c2090,c7df7e3282c97628,8d7a700782c97628,4,0;1;2;3,4a;a5;0e;35
503,-10,14,64,5,fault,508c112f,80609ffa1bd3c97a24e9a021a30bdba6,0xfa9f6080,0x7ac9d31b,0x21a0e924,0xa6db0ba3,538fd80dd02d8a8d,80609ffad02d8a8d,4,0;1;2;3,d3;ef;47;f7
504,-10,14,64,5,fault,89f882ab,0df7596df93dc3e56d0ef831ea143ab4,0x6d59f70d,0xe5c33df9,0x31f80e6d,0xb43a14ea,61ec800fe5e6028f,0df7596de5e6028f,4,0;1;2;3,6c;1b;d9;62
505,-10,14,64,5,fault,4bdd2dfa,c3782a36caacc74905c1e4181bb3783c,0x362a78c3,0x49c7acca,0x18e4c105,0x3c78b31b,417d6df2492de1d6,c3782a36492de1d6,4,0;1;2;3,82;05;47;c4
506,-10,14,64,5,fault,00f8f714,f9d651c4a15b8f3ec44028d505746f7e,0xc451d6f9,0x3e8f5ba1,0xd52840c4,0x7e6f7405,01a8f82a41acbe80,f9d651c441acbe80,4,0;1;2;3,f8;7e;a9;ee
507,-10,14,64,5,fault,ca3e321a,237a475a93c3623ae009d29185b36824,0x5a477a23,0x3a62c393,0x91d209e0,0x2468b385,4bbd523a6b05721a,237a475a6b05721a,4,0;1;2;3,68;c7;15;60
508,-10,14,64,5,fault,0f48a1fb,5b9dbbb20f7c21dd7aaf386cb96ba05b,0xb2bb9d5b,0xdd217c0f,0x6c38af7a,0x5ba06bb9,062081a246e01985,5b9dbbb246e01985,4,0;1;2;3,5d;bd;3a;10
509,-10,14,64,5,fault,cd9da0b3,183f193df588d3a96da3ceb625a0d8d1,0x3d193f18,0xa9d388f5,0xb6cea36d,0xd1d8a025,e81d7032a01e7236,183f193da01e7236,4,0;1;2;3,f0;22;69;0f
510,-10,14,64,5,fault,68fa70bd,c56fe6e3ed4da5d52b6caf34b95a229b,0xe3e66fc5,0xd5a54ded,0x34af6c2b,0x9b225ab9,c1b2502cc190510a,c56fe6e3c190510a,4,0;1;2;3,04;dd;b6;cf
511,-10,14,64,5,fault,c08fb41a,4795a12fa5ec1fab8667e8e7e9dfebd1,0x2fa19547,0xab1feca5,0xe7e86786,0xd1ebdfe9,6143bf9b037bbd9f,4795a12f037bbd9f,4,0;1;2;3,26;d6;1e;b4
512,-10,14,64,5,fault,85985d08,a451e017cc672e8ddf5401e0f2abba17,0x17e051a4,0x8d2e67cc,0xe00154df,0x17baabf2,45bb770d6d8dfd9f,a451e0176d8dfd9f,4,0;1;2;3,e1;ea;97;1a
513,-10,14,64,5,fault,9daff01f,2976a0f16fa4f8427d06cb721fe07307,0xf1a07629,0x42f8a46f,0x72cb067d,0x0773e01f,920f801dd0cd982c,2976a0f1d0cd982c,4,0;1;2;3,bb;79;20;ec
514,-10,14,64,5,fault,cd507210,49123a9a4b60563243a975a4eef7cdca,0x9a3a1249,0x3256604b,0xa475a943,0xcacdf7ee,8730361287621e3a,49123a9a87621e3a,4,0;1;2;3,ce;22;0c;88
515,-10,14,64,5,fault,bf350f66,d2db164a65821b6d5baabcc047072096,0x4a16dbd2,0x6d1b8265,0xc0bcaa5b,0x96200747,fa370f62ee3e0364,d2db164aee3e0364,4,0;1;2;3,28;ec;19;28
516,-10,14,64,5,fault,6dd28064,25eebe416cdbd608057861e26bbb49fb,0x41beee25,0x08d6db6c,0xe2617805,0xfb49bb6b,0549c06c4d48e865,25eebe414d48e865,4,0;1;2;3,20;a7;7e;2d
517,-10,14,64,5,fault,08b32165,928969159859fb18efd32fb97e400949,0x15698992,0x18fb5998,0xb92fd3ef,0x4909407e,10f3286d10632a6d,9289691510632a6d,4,0;1;2;3,82;7a;41;78
518,-10,14,64,5,fault,13351d30,7590f26e72f7e0d9564cbbf84f990d81,0x6ef29075,0xd9e0f772,0xf8bb4c56,0x810d994f,51a41db150e10f80,7590f26e50e10f80,4,0;1;2;3,24;34;ef;df
519,-10,14,64,5,fault,91eafa91,8c09c19cbeb5379c8eaa9fa19401c5ab,0x9cc1098c,0x9c37b5be,0xa19faa8e,0xabc50194,05ebff191743ad19,8c09c19c1743ad19,4,0;1;2;3,89;e2;3e;85
520,-10,14,64,5,fault,b39d3e1d,9557c75018a33f25bf862dedd25fc51d,0x50c75795,0x253fa318,0xed2d86bf,0x1dc55fd2,a39e3b18ae4ed368,9557c750ae4ed368,4,0;1;2;3,36;c9;fc;48
521,-10,14,64,5,fault,b35d80e7,972c170c5b4ec3df3d3028e5bfa52ca9,0x0c172c97,0xdfc34e5b,0xe528303d,0xa92ca5bf,a859806e2859842e,972c170c2859842e,4,0;1;2;3,3f;75;97;62
522,-10,14,64,5,fault,3c905098,22360711669494442ffada0c18942403,0x11073622,0x44949466,0x0cdafa2f,0x03249418,3c0454983826c69d,223607113826c69d,4,0;1;2;3,1e;32;53;89
523,-10,14,64,5,fault,25859a35,7b44dce15891de2e80a9bf9e7d412a86,0xe1dc447b,0x2ede9158,0x9ebfa980,0x862a417d,7d8490335c44903b,7b44dce15c44903b,4,0;1;2;3,06;c0;4c;d2
524,-10,14,64,5,fault,680217c5,850916eac5c7b93a3a42833ce2065cf4,0xea160985,0x3ab9c7c5,0x3c83423a,0xf45c06e2,a8040ff5e8408035,850916eae8408035,4,0;1;2;3,2d;0d;19;1f
525,-10,14,64,5,fault,59373013,2181942d90c5137045a78ebecb5f5a42,0x2d948121,0x7013c590,0xbe8ea745,0x425a5fcb,d97222535932a60f,2181942d5932a60f,4,0;1;2;3,f8;f3;b6;7e
526,-10,14,64,5,fault,9f48b8c2,4c36d3b2c37ab13e93d69f9cededf13f,0xb2d3364c,0x3eb17ac3,0x9c9fd693,0x3ff1eded,5e2009fc50286b7c,4c36d3b250286b7c,4,0;1;2;3,12;16;da;4e
527,-10,14,64,5,fault,1e7eba69,f1bb8480e6a88b7338d0099c6d38e5f7,0x8084bbf1,0x738ba8e6,0x9c09d038,0xf7e5386d,7a563b1a6f563779,f1bb84806f563779,4,0;1;2;3,8b;ed;bf;9a
528,-10,14,64,5,fault,67aa0fb3,e7c21f2710b82cfb9b2d6f0ca2d95cc8,0x271fc2e7,0xfb2cb810,0x0c6f2d9b,0xc85cd9a2,6732037b564230bf,e7c21f27564230bf,4,0;1;2;3,80;f0;1c;5c
529,-10,14,64,5,fault,64a1f0b8,7a342c97b9c8b18b8fc56db4c0577cc7,0x972c347a,0x8bb1c8b9,0xb46dc58f,0xc77c57c0,e4e1c03ba771d12b,7a342c97a771d12b,4,0;1;2;3,9e;d5;ec;ac
530,-10,14,64,5,fault,187f8324,b708a29908ea03e197f6f272b3a87831,0x99a208b7,0xe103ea08,0x72f2f697,0x3178a8b3,18d783053c950345,b708a2993c950345,4,0;1;2;3,af;df;21;9c
531,-10,14,64,5,fault,b231ede9,a35995ecf8ac7ce7eb0a858f73c11f63,0xec9559a3,0xe77cacf8,0x8f850aeb,0x631fc173,c2b1f18ada707982,a35995ecda707982,4,0;1;2;3,61;e8;64;66
532,-10,14,64,5,fault,42a2decc,1bd87dd6c997070cfe5c9386cc84f868,0xd67dd81b,0x0c0797c9,0x86935cfe,0x68f884cc,8a26dec4986eb40e,1bd87dd6986eb40e,4,0;1;2;3,91;fe;a3;12
533,-10,14,64,5,fault,eb672a49,d112580431716d11d174be3b2611fea3,0x045812d1,0x116d7131,0x3bbe74d1,0xa3fe1126,cb7646482b174658,d11258042b174658,4,0;1;2;3,1a;64;1e;4c
534,-10,14,64,5,fault,5e8288b2,1ce11f7e3552f62f1518086dd0b64fe8,0x7e1fe11c,0x2ff65235,0x6d081815,0xe84fb6d0,4e90ce9a4f328f9b,1ce11f7e4f328f9b,4,0;1;2;3,52;71;d1;e4
535,-10,14,64,5,fault,577cb9f9,6ddd7e17fa8a709b3578ccda76204697,0x177edd6d,0x9b708afa,0xdacc7835,0x97462076,257cf96a262cf366,6ddd7e17262cf366,4,0;1;2;3,48;a1;87;7d
536,-10,14,64,5,fault,2847007a,ad877ee757fc847b8f33177b8fd8ff78,0xe77e87ad,0x7b84fc57,0x7b17338f,0x78ffd88f,2f9f84022ff46c02,ad877ee72ff46c02,4,0;1;2;3,82;18;fa;e5
537,-10,14,64,5,fault,211c106e,bf80d0da453aac80e5d5d387f80d7f18,0xdad080bf,0x80ac3a45,0x87d3d5e5,0x187f0df8,61143c6e798c1074,bf80d0da798c1074,4,0;1;2;3,de;94;ec;b4
538,-10,14,64,5,fault,3c32f5c3,faf51342c329d836c623a86b38e5f4f3,0x4213f5fa,0x36d829c3,0x6ba823c6,0xf3f4e538,3c1325f104d76de1,faf5134204d76de1,4,0;1;2;3,c6;e6;36;b3
539,-10,14,64,5,fault,bc0c2ef0,46109ccaeeeecd30f7dec1234b5c28fa,0xca9c1046,0x30cdeeee,0x23c1def7,0xfa285c4b,f64026c05ec26718,46109cca5ec26718,4,0;1;2;3,b0;50;ba;0a
540,-10,14,64,5,fault,65c6075b,36fff2a070ffee01c00b10a907aef11a,0xa0f2ff36,0x01eeff70,0xa9100bc0,0x1af1ae07,6568e75b2368e7fa,36fff2a02368e7fa,4,0;1;2;3,53;97;15;fb
541,-10,14,64,5,fault,5afbcf84,abc49f35a65955ee2d05ed7b097686ee,0x359fc4ab,0xee5559a6,0x7bed052d,0xee867609,5aabcb6a5eba81fb,abc49f355eba81fb,4,0;1;2;3,f1;6f;54;5f
542,-10,14,64,5,fault,9a358911,e36a5a8f89fdee93090dfe733c1e8a24,0x8f5a6ae3,0x93eefd89,0x73fe0d09,0x248a1e3c,92290311b23a3705,e36a5a8fb23a3705,4,0;1;2;3,71;43;59;9e
543,-10,14,64,5,fault,84d2b305,f8b3824786698e1d046dfb1f69f53ff0,0x4782b3f8,0x1d8e6986,0x1ffb6d04,0xf03ff569,84b3bd15e82bb95f,f8b38247e82bb95f,3,0;2;3,7c;3f;52
544,-10,14,64,5,fault,8c03162f,c56d6ac909dd5cc546c5f3c937626c28,0xc96a6dc5,0xc55cdd09,0xc9f3c546,0x286c6237,8d435a2fcde34c2f,c56d6ac9cde34c2f,4,0;1;2;3,48;2e;30;e6
545,-10,14,64,5,fault,42841f89,38aaf6c1910671e15776404469cca86a,0xc1f6aa38,0xe1710691,0x44407657,0x6aa8cc69,43803fe96b28bfc9,38aaf6c16b28bfc9,4,0;1;2;3,7b;2a;c9;28
546,-10,14,64,5,fault,26f99919,a4518872d183801dc7972bede85fb854,0x728851a4,0x1d8083d1,0xed2b97c7,0x54b85fe8,e6fa190dc33a1924,a4518872c33a1924,4,0;1;2;3,42;ab;91;7f
547,-10,14,64,5,fault,b1080557,e4d701726bebfc52437f83075ab8f616,0x7201d7e4,0x52fceb6b,0x07837f43,0x16f6b85a,fba0f145f2a48445,e4d70172f2a48445,4,0;1;2;3,1f;77;f0;37
548,-10,14,64,5,fault,97a57f75,e3c436fdd272f4b4af3ef3ac2b0e34a9,0xfd36c4e3,0xb4f472d2,0xacf33eaf,0xa9340e2b,95a74bd5959789d4,e3c436fd959789d4,4,0;1;2;3,76;63;7d;28
549,-10,14,64,5,fault,acb9e730,35bcb2d22cf35043c28449ba781fea56,0xd2b2bc35,0x4350f32c,0xba4984c2,0x56ea1f78,84aaa7729ca105f2,35bcb2d29ca105f2,4,0;1;2;3,b1;16;15;a0
550,-10,14,64,5,fault,d74f53c3,df93da8b0f0ec9b4206ad07e7b0d386c,0x8bda93df,0xb4c90e0f,0x7ed06a20,0x6c380d7b,dc435be78c465bf5,df93da8b8c465bf5,4,0;1;2;3,03;d0;81;6c
551,-10,14,64,5,fault,17e77f4f,e571623fce67e24d828ffea4d4e1c331,0x3f6271e5,0x4de267ce,0xa4fe8f82,0x31c3e1d4,d386bd4ed180bd5e,e571623fd180bd5e,4,0;1;2;3,36;f7;df;71
552,-10,14,64,5,fault,825897e4,c055e22da6d38bf078176dc85764e775,0x2de255c0,0xf08bd3a6,0xc86d1778,0x75e76457,84181494a21a1c09,c055e22da21a1c09,4,0;1;2;3,44;4d;f6;b9
553,-10,14,64,5,fault,cce7fdd4,50eb1b5f968eb8dd4c156e76bcf6aa0a,0x5f1beb50,0xddb88e96,0x766e154c,0x0aaaf6bc,586155dc9800d5dc,50eb1b5f9800d5dc,4,0;1;2;3,08;8a;4e;83
554,-10,14,64,5,fault,a2146b29,eae44b6d1edf16d14e4212e952762a1d,0x6d4be4ea,0xd116df1e,0xe912424e,0x1d2a7652,b0426938a472718c,eae44b6da472718c,4,0;1;2;3,5a;a6;22;55
555,-10,14,64,5,fault,41ec2df4,694860392db58ade1bc32289da0f851f,0x39604869,0xde8ab52d,0x8922c31b,0x1f850fda,49e9adea09250f6c,6948603909250f6c,4,0;1;2;3,20;a1;cd;d3
556,-10,14,64,5,fault,3aeae044,59610103535322c14f3dea7e2cf86510,0x03016159,0xc1225353,0x7eea3d4f,0x1065f82c,3abac04438bac306,5961010338bac306,4,0;1;2;3,63;db;c1;47
557,-10,14,64,5,fault,4efddff9,e1b10c0e80f1167343860f2fd7c5e9d1,0x0e0cb1e1,0x7316f180,0x2f0f8643,0xd1e9c5d7,ce3cdfa8ce7cddd4,e1b10c0ece7cddd4,4,0;1;2;3,2f;8d;d3;a6
558,-10,14,64,5,fault,fd6a26ae,11f524e08de2f273e8b9c3668e7fa867,0xe024f511,0x73f2e28d,0x66c3b9e8,0x67a87f8e,710886cd750ec4cc,11f524e0750ec4cc,4,0;1;2;3,60;fd;a2;2d
559,-10,14,64,5,fault,471b9906,39e3c5d9981cd38f762a012a71cb7033,0xd9c5e339,0x8fd31c98,0x2a012a76,0x3370cb71,5713c90556f2d915,39e3c5d956f2d915,4,0;1;2;3,6e;f0;0c;dc
560,-10,14,64,5,fault,671807b9,26b518212398f54a75b99f54392df943,0x2118b526,0x4af59823,0x549fb975,0x43f92d39,4610f6fb421492f8,26b51821421492f8,4,0;1;2;3,60;a5;ee;da
561,-10,14,64,5,fault,8be9ed14,90723fea72d44ae4d49244fa22ba4983,0xea3f7290,0xe44ad472,0xfa4492d4,0x8349ba22,a979a5944b59a09c,90723fea4b59a09c,4,0;1;2;3,39;0b;9a;7e
562,-10,14,64,5,fault,6519a4c3,fb10c9ddc52e7763a744f33a4b1fa4a5,0xddc910fb,0x63772ec5,0x3af344a7,0xa5a41f4b,241780e2080d967c,fb10c9dd080d967c,4,0;1;2;3,df;07;49;3f
563,-10,14,64,5,fault,a7cba2b4,c6cb9f1ab25c2c16dd0f7a5628b2b0e3,0x1a9fcbc6,0x162c5cb2,0x567a0fdd,0xe3b0b228,87db82b6f34e00b2,c6cb9f1af34e00b2,4,0;1;2;3,41;10;1d;ac
564,-10,14,64,5,fault,6538df44,b68efc121a7fc18dd5f900a9eacc07ad,0x12fc8eb6,0x8dc17f1a,0xa900f9d5,0xad07ccea,6f74dec94345dbcd,b68efc124345dbcd,4,0;1;2;3,d9;fa;22;db
565,-10,14,64,5,fault,6c1c00f4,a20601534e954797f9e3f1f5e6801393,0x530106a2,0x9747954e,0xf5f1e3f9,0x931380e6,2a9c0367269f4123,a2060153269f4123,4,0;1;2;3,88;9a;02;34
566,-10,14,64,5,fault,c0edc079,0b4d2649c3b18143603e6e19d29461aa,0x49264d0b,0x4381b1c3,0x196e3e60,0xaa6194d2,027dc17b82d5c679,0b4d264982d5c679,4,0;1;2;3,09;30;e7;32
567,-10,14,64,5,fault,da539214,995d955105c3f2cf675f64c9eb51e40d,0x51955d99,0xcff2c305,0xc9645f67,0x0de451eb,db127219571c729d,995d9551571c729d,4,0;1;2;3,42;4f;e7;48
568,-10,14,64,5,fault,3c45dcda,89c90b3767c2cd344f1f971e84f3e06f,0x370bc989,0x34cdc267,0x1e971f4f,0x6fe0f384,38871cfef28f5aff,89c90b37f28f5aff,4,0;1;2;3,b1;4e;17;c9
569,-10,14,64,5,fault,64328db5,c8c0d4cdd081d65d36d79622926f68bb,0xcdd4c0c8,0x5dd681d0,0x2296d736,0xbb686f92,f433cdacf433cf3c,c8c0d4cdf433cf3c,4,0;1;2;3,3c;f3;19;61
570,-10,14,64,5,fault,a87885bc,0c2a688b80789ac06393a00bddc4049d,0x8b682a0c,0xc09a7880,0x0ba09363,0x9d04c4dd,2838853ca46a253e,0c2a688ba46a253e,4,0;1;2;3,24;12;ed;b7
571,-10,14,64,5,fault,925e1de3,021ed62cd7bf132ad46295f90b65c8a5,0x2cd61e02,0x2a13bfd7,0xf99562d4,0xa5c8650b,917b1dc3447a58c7,021ed62c447a58c7,4,0;1;2;3,93;65;cb;ef
572,-10,14,64,5,fault,00f8a627,cb97246d855ecc4f072498d390a0409d,0x6d2497cb,0x4fcc5e85,0xd3982407,0x9d40a090,80f8e62a86782e28,cb97246d86782e28,4,0;1;2;3,4b;6f;c2;47
573,-10,14,64,5,fault,b40fbadf,5eedd592ccc4a3a5233ed9647d4f101c,0x92d5ed5e,0xa5a3c4cc,0x64d93e23,0x1c104f7d,f84bbadbea6afaeb,5eedd592ea6afaeb,4,0;1;2;3,a6;a6;6f;49
574,-10,14,64,5,fault,2c4726da,39ef51547342db7f87fef66a6c0a6395,0x5451ef39,0x7fdb4273,0x6af6fe87,0x95630a6c,4c4565cf06e1e5e4,39ef515406e1e5e4,4,0;1;2;3,75;aa;34;9b
575,-10,14,64,5,fault,41a3afd7,e9c7b22057d5e48b1b3011cf4af3bed3,0x20b2c7e9,0x8be4d557,0xcf11301b,0xd3bef34a,03720b5413700d5c,e9c7b22013700d5c,4,0;1;2;3,ea;b5;b9;74
576,-10,14,64,5,fault,6f9d8986,e3e78d1b93a6ca7b06282cc134da3aca,0x1b8de7e3,0x7bcaa693,0xc12c2806,0xca3ada34,7f1f83cc4f5f85cc,e3e78d1b4f5f85cc,4,0;1;2;3,9c;f8;0e;d7
577,-10,14,64,5,fault,9e31b5ef,7ddfe2c2d7bba29036b5191c3bc18e50,0xc2e2df7d,0x90a2bbd7,0x1c19b536,0x508ec13b,8db037ff85d437bf,7ddfe2c285d437bf,4,0;1;2;3,f0;6f;d5;3d
578,-10,14,64,5,fault,2b6d0817,98f8c24c9be1280a720c3f6120e13497,0x4cc2f898,0x0a28e19b,0x613f0c72,0x9734e120,2b8c281529852253,98f8c24c29852253,4,0;1;2;3,b3;74;ea;59
579,-10,14,64,5,fault,507c7008,4dd00126f49e58109b185c26fd5b47a5,0x2601d04d,0x10589ef4,0x265c189b,0xa5475bfd,a46630088424290a,4dd001268424290a,4,0;1;2;3,e9;b6;31;2e
